Unnamed: 0;row_key;periode;as_of_date;flag_trx;variable;divisi_kelolaan;group_corporate;bulan1;namabulan1;bulan2;namabulan2;bulan3;namabulan3;bulan4;namabulan4;bulan5;namabulan5;bulan6;namabulan6;bulan7;namabulan7;bulan8;namabulan8;bulan9;namabulan9;bulan10;namabulan10;bulan11;namabulan11;bulan12;namabulan12;mean_value;min_value;max_value;max_bulan;min_bulan
1423;~YEAR ON YEAR~~corporate a~~ADICON JAYA Panca Budi Idaman~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;ADICON JAYA Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;53558980.36;2023-03;7321519.64;2023-04;332000.0;2023-05;581000.0;2023-06;20750000.0;2023-07;497792.5;2023-08;20750000.0;2023-09;14827327.5;332000.0;53558980.36;2022-10;2022-12
1424;~YEAR ON YEAR~~corporate a~~ADICON JAYA Panca Budi Idaman~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;ADICON JAYA Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;72.791;2023-04;16.932;2023-05;0.747;2023-06;1.328;2023-07;166.0;2023-08;166.0;2023-09;70.633;0.747;166.0;2023-06;2022-12
19227;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;77966439.27;2022-10;93180020.55;2022-11;108068667.62;2022-12;1644881509.33;2023-01;123814208.35;2023-02;98335128.14;2023-03;119470566.86;2023-04;109792400.83;2023-05;85308353.67;2023-06;84537742.66;2023-07;61678710.17;2023-08;88608219.53;2023-09;224636830.5816664;61678710.17;1644881509.33;202301;202308
19228;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;67485708.19363;2022-10;102209867.936;2022-11;121032851.60242;2022-12;1546556649.62879;2023-01;200797555.66131;2023-02;117620336.64344;2023-03;114952334.15038998;2023-04;115562794.56879;2023-05;100274393.20439;2023-06;84260222.54777;2023-07;79374630.44293;2023-08;63733907.80838999;2023-09;226155104.3656875;63733907.80838999;1546556649.62879;202301;202309
19231;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;701350000.0;2023-03;1896549946.88;2023-04;34860000.0;2023-05;53120000.0;2023-06;19754000.0;2023-07;24900000.0;2023-08;49800000.0;2023-09;397190563.84;19754000.0;1896549946.88;2023-01;2023-06
19232;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;84660000.0;2023-06;1094770000.0;2023-07;960310000.0;2023-08;26560000.0;2023-09;541575000.0;26560000.0;1094770000.0;2022-11;2023-05
19235;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;0.0;2022-10;0.0;2022-11;32520784.44;2022-12;448604395.92;2023-01;1355190795.02;2023-02;22880990.14;2023-03;32003551.68;2023-04;36259587.5;2023-05;26609886.32;2023-06;22990482.08;2023-07;22855866.04;2023-08;22855866.04;2023-09;202277220.518;22855866.04;1355190795.02;2023-02;2023-09
19236;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;879965993.36;2023-03;683619587.31;2023-04;359752734.9;2023-05;828340000.0;2023-06;2620909.26;2023-07;20750.0;2023-08;2471162.32;2023-09;393827305.30714285;20750.0;879965993.36;2022-11;2023-04
19237;~YEAR ON YEAR~~luar negeri asia~~ANDESKA BERLIAN Panca Budi Idaman~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri asia;ANDESKA BERLIAN Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;66.732;2023-01;80.925;2023-02;15.77;2023-03;69.056;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;8.217;2023-08;0.0;2023-09;24.07;0.0;80.925;2022-12;2023-09
32903;~YEAR ON YEAR~~retail b~~ASEPTA RHumpuss Maritim Internasional ANG MANDIRI~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;ASEPTA RHumpuss Maritim Internasional ANG MANDIRI;42262407.29;2022-10;33822339.809999995;2022-11;41716693.08;2022-12;49097759.41;2023-01;48449433.96;2023-02;58454376.8;2023-03;59625501.82;2023-04;58311369.46;2023-05;34288326.71;2023-06;48616836.66;2023-07;50178646.83;2023-08;57456304.29;2023-09;48523333.01;33822339.809999995;59625501.82;202304;202211
32904;~YEAR ON YEAR~~retail b~~ASEPTA RHumpuss Maritim Internasional ANG MANDIRI~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;ASEPTA RHumpuss Maritim Internasional ANG MANDIRI;99786329.96605;2022-10;75722224.09899999;2022-11;103551872.84223;2022-12;60895535.74465;2023-01;71220755.99333;2023-02;66676247.96375999;2023-03;157397930.90638998;2023-04;134798668.00586;2023-05;97829617.44178;2023-06;64851038.06981;2023-07;68807139.54707;2023-08;102021933.96839;2023-09;91963274.5456936;60895535.74465;157397930.90638998;202304;202301
32907;~YEAR ON YEAR~~retail b~~ASEPTA RHumpuss Maritim Internasional ANG MANDIRI~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;retail b;ASEPTA RHumpuss Maritim Internasional ANG MANDIRI;0.0;2022-10;0.0;2022-11;217109328.32;2022-12;219860147.52;2023-01;216777899.36;2023-02;204912936.48;2023-03;214723071.68;2023-04;210149436.36;2023-05;212943963.36;2023-06;208160885.84;2023-07;103750000.0;2023-08;209586009.12;2023-09;201797367.804;103750000.0;219860147.52;2022-11;2023-08
32908;~YEAR ON YEAR~~retail b~~ASEPTA RHumpuss Maritim Internasional ANG MANDIRI~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;retail b;ASEPTA RHumpuss Maritim Internasional ANG MANDIRI;4309223375.36;2022-10;4607544916.88;2022-11;4899104670.84;2022-12;4390096384.16;2023-01;3742794729.2;2023-02;4071175749.92;2023-03;2783646171.44;2023-04;4217213510.39;2023-05;3116644462.24;2023-06;4439660020.08;2023-07;4178188469.96;2023-08;4075171316.8;2023-09;4069205314.7725;2783646171.44;4899104670.84;2022-12;2023-04
32050;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Ace Hardware Indonesia;392954003.887;2022-10;275894646.16449994;2022-11;328440808.58725;2022-12;301779855.708;2023-01;449565450.015;2023-02;654880854.47855;2023-03;478706986.98;2023-04;554100198.6639999;2023-05;589744094.67475;2023-06;1305945728.04;2023-07;1325610574.586;2023-08;1150608949.109;2023-09;650686012.5745038;275894646.16449994;1325610574.586;202308;202211
32051;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Ace Hardware Indonesia;459098125.21054006;2022-10;465661787.0959799;2022-11;416247932.73362;2022-12;455450205.14692;2023-01;872445822.75255;2023-02;559243332.03158;2023-03;598759036.3488799;2023-04;595855237.92328;2023-05;706921523.74762;2023-06;882966779.2775999;2023-07;1424660951.79644;2023-08;1127563087.20377;2023-09;713739485.1057314;416247932.73362;1424660951.79644;202308;202212
32054;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Ace Hardware Indonesia;1750611636.1799998;2022-10;824094277.3449999;2022-11;1532666858.495;2022-12;1927523886.88;2023-01;1868764422.83;2023-02;1878496308.95;2023-03;1761372206.04;2023-04;2796094245.01;2023-05;2252376399.98;2023-06;2838383969.26;2023-07;8946631989.38;2023-08;4734612849.73;2023-09;2759302420.84;824094277.3449999;8946631989.38;2023-08;2022-11
32055;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Ace Hardware Indonesia;0.0;2022-10;2829097097.6;2022-11;1998168101.01;2022-12;1087341500.0;2023-01;1049079994.0;2023-02;845687000.0;2023-03;1431401582.6;2023-04;2300816088.08;2023-05;1719620045.4;2023-06;735645600.0;2023-07;3923157276.62;2023-08;4997413759.389999;2023-09;2083402549.5181816;735645600.0;4997413759.389999;2023-09;2023-06
32058;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Ace Hardware Indonesia;572517770.18;2022-10;413574042.57;2022-11;523259804.17;2022-12;6822351.0;2023-01;16250570.0;2023-02;33330126.57;2023-03;189327631.4;2023-04;126945731.12;2023-05;114732350.84;2023-06;183890653.32;2023-07;189055583.96;2023-08;938000365.26;2023-09;275642248.36583334;6822351.0;938000365.26;2023-09;2023-01
32059;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Ace Hardware Indonesia;2550539718.6;2022-10;912203392.56;2022-11;1224610816.77;2022-12;1270714573.62;2023-01;1250810000.0;2023-02;1428712063.88;2023-03;2207563124.64;2023-04;1537511148.1;2023-05;846942371.68;2023-06;3219012087.28;2023-07;4313333024.08;2023-08;5248264917.52;2023-09;2167518103.2275;846942371.68;5248264917.52;2023-09;2023-06
32060;~YEAR ON YEAR~~corporate a~~Ace Hardware Indonesia~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Ace Hardware Indonesia;46.231;2022-10;26.809;2022-11;38.761;2022-12;35.441;2023-01;38.263;2023-02;35.856;2023-03;45.069;2023-04;28.303;2023-05;23.489;2023-06;39.508;2023-07;40.006;2023-08;44.737;2023-09;36.87275;23.489;46.231;2022-10;2023-06
20357;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;luar negeri asia;Ace Oldfields;75160158.64;2022-10;4818547394.04;2022-11;316883159.37;2022-12;4866667547.08;2023-01;3417460675.83;2023-02;1202084246.59;2023-03;1638023974.63;2023-04;552402872.0699999;2023-05;6985645.199999999;2023-06;5780992940.05;2023-07;3698698683.42;2023-08;4401943258.849999;2023-09;2564654212.980833;6985645.199999999;5780992940.05;202307;202306
20358;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri asia;Ace Oldfields;208607885.76707;2022-10;2384613085.92461;2022-11;7048865161.908979;2022-12;5529134675.82363;2023-01;4447921857.39131;2023-02;2067495598.99;2023-03;1498587166.6166098;2023-04;1115736874.76949;2023-05;909749661.26339;2023-06;2626730603.3693;2023-07;1196056354.90949;2023-08;2624197465.522;2023-09;2638141366.021324;208607885.76707;7048865161.908979;202212;202210
20361;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri asia;Ace Oldfields;0.0;2022-10;0.0;2022-11;166000000.0;2022-12;2490000000.0;2023-01;151485375.0;2023-02;6786852842.88;2023-03;3644451528.48;2023-04;4321733215.04;2023-05;5009032948.48;2023-06;5435513136.639999;2023-07;22021955053.44;2023-08;14114910704.96;2023-09;6414193480.492;151485375.0;22021955053.44;2023-08;2023-01
20362;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;luar negeri asia;Ace Oldfields;0.0;2022-10;0.0;2022-11;82834000.0;2022-12;5562389380.16;2023-01;2282500000.0;2023-02;651074815.04;2023-03;1466079603.4399998;2023-04;4291265946.88;2023-05;2744814143.36;2023-06;207500000.0;2023-07;2112814428.16;2023-08;2660728901.76;2023-09;2206200121.88;82834000.0;5562389380.16;2022-11;2022-10
20365;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri asia;Ace Oldfields;1222368562.64;2022-10;492849843.36;2022-11;1298012100.0;2022-12;932904684.84;2023-01;4590071896.32;2023-02;9187928234.82;2023-03;2061845846.26;2023-04;3109132920.74;2023-05;4332762822.76;2023-06;1043334860.16;2023-07;21184175509.09;2023-08;18367061054.26;2023-09;5651870694.604166;492849843.36;21184175509.09;2023-08;2022-11
20366;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri asia;Ace Oldfields;410174800.81;2022-10;129699365.68;2022-11;9118678786.72;2022-12;343742556.97;2023-01;355099498.43;2023-02;169371660.03;2023-03;955671462.0;2023-04;2925738713.66;2023-05;376268186.95;2023-06;363530074.86;2023-07;409929244.48;2023-08;340038161.56;2023-09;1324828542.6791666;129699365.68;9118678786.72;2022-12;2022-11
20367;~YEAR ON YEAR~~luar negeri asia~~Ace Oldfields~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri asia;Ace Oldfields;136.784;2022-10;1.909;2022-11;158.613;2022-12;188.327;2023-01;3.984;2023-02;2.739;2023-03;18.509;2023-04;34.361999999999995;2023-05;5.976;2023-06;3.984;2023-07;1.577;2023-08;1.66;2023-09;46.53533361;1.577;188.327;2023-01;2023-08
27348;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;luar negeri amerika;Acset Indonusa;7744386826.0005;2022-10;11871175605.58235;2022-11;16272717016.6165;2022-12;5919369926.7630005;2023-01;3277998859.695;2023-02;2132419868.3026;2023-03;3407250369.493;2023-04;1357193659.222;2023-05;2591196703.39075;2023-06;10985353419.613998;2023-07;5939785960.990999;2023-08;3491193328.924;2023-09;6249170128.716225;1357193659.222;16272717016.6165;202212;202305
27349;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;luar negeri amerika;Acset Indonusa;6477582866.098689;2022-10;4870301154.26921;2022-11;6725451129.7969;2022-12;6407530250.78566;2023-01;3459371043.1659102;2023-02;3329998265.14306;2023-03;5426057826.192659;2023-04;2732720532.09411;2023-05;6070258266.33398;2023-06;3931842568.6126;2023-07;9200278683.54847;2023-08;4823330062.23139;2023-09;5287893554.022719;2732720532.09411;9200278683.54847;202308;202305
27352;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;luar negeri amerika;Acset Indonusa;13676154546.22;2022-10;15750241833.4;2022-11;18631025330.1;2022-12;35914647168.369995;2023-01;8462534164.019999;2023-02;13590786179.4;2023-03;33930992230.73;2023-04;15474223814.5;2023-05;18381266406.32;2023-06;26059262508.11;2023-07;31649621788.52;2023-08;7607627177.91;2023-09;19927365262.3;7607627177.91;35914647168.369995;2023-01;2023-09
27353;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;luar negeri amerika;Acset Indonusa;0.0;2022-10;35970711798.38;2022-11;3044449862.89;2022-12;1861994994.29;2023-01;1327508825.09;2023-02;1507185253.84;2023-03;6662122446.5;2023-04;14536521700.61;2023-05;4990615099.08;2023-06;2560353192.06;2023-07;6407117652.969999;2023-08;10861837904.36;2023-09;8157310793.642727;1327508825.09;35970711798.38;2022-10;2023-01
27356;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;luar negeri amerika;Acset Indonusa;23536205380.16;2022-10;10857775062.66;2022-11;2440795365.64;2022-12;16600.0;2023-01;771090747.51;2023-02;293098225.36;2023-03;10755068258.95;2023-04;3495892216.39;2023-05;9675032108.53;2023-06;3963401904.11;2023-07;5575943681.88;2023-08;426671878.32;2023-09;5982582619.1258335;16600.0;23536205380.16;2022-10;2023-01
27357;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;luar negeri amerika;Acset Indonusa;603861508.38;2022-10;17805194.029999997;2022-11;116803594.26;2022-12;1832658916.53;2023-01;124500000.0;2023-02;23572000.0;2023-03;34473404.26;2023-04;33385851.94;2023-05;140524697.12;2023-06;35700490.37;2023-07;11987775.49;2023-08;38915731.09;2023-09;251182430.28916663;11987775.49;1832658916.53;2023-01;2023-08
27358;~YEAR ON YEAR~~luar negeri amerika~~Acset Indonusa~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;luar negeri amerika;Acset Indonusa;0.996;2022-10;0.083;2022-11;0.4979999999999999;2022-12;4.067;2023-01;1.079;2023-02;0.083;2023-03;0.083;2023-04;0.166;2023-05;0.581;2023-06;0.083;2023-07;0.0;2023-08;0.166;2023-09;0.6570836099999999;0.0;4.067;2023-01;2023-08
12459;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;Adaro Energy Indonesia;28558297133.64;2022-10;26772412656.29;2022-11;25982463790.86;2022-12;26021796643.43;2023-01;24400930621.36;2023-02;23809719815.28;2023-03;16500442738.36;2023-04;16513078660.02;2023-05;16541838633.12;2023-06;16555301809.97;2023-07;16576922017.66;2023-08;16597944165.53;2023-09;21235929057.126663;16500442738.36;28558297133.64;202210;202304
12460;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;Adaro Energy Indonesia;28557685627.790115;2022-10;26903375430.84378;2022-11;25685661278.22738;2022-12;26019075034.7354;2023-01;24398165509.26618;2023-02;23948412018.211903;2023-03;16727625733.907608;2023-04;16510265321.014387;2023-05;16536293512.679998;2023-06;16554404591.26547;2023-07;16573519684.41477;2023-08;16599188940.46139;2023-09;21251139390.234867;16510265321.014387;28557685627.790115;202210;202305
12463;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;retail b;Adaro Energy Indonesia;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;1660000000.0;2023-05;1660000000.0;2023-06;8300000000.0;2023-07;20750.0;2023-08;26646408.81;2023-09;2329333431.762;20750.0;8300000000.0;2023-04;2023-07
12464;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;retail b;Adaro Energy Indonesia;0.0;2022-10;45229312.01;2022-11;1678539696.72;2022-12;19306025.76;2023-01;17341313.669999998;2023-02;151055449.94;2023-03;21357147.49;2023-04;42154900.71;2023-05;23740271.71;2023-06;23544710.43;2023-07;25786846.7;2023-08;26646408.81;2023-09;188609280.3590909;17341313.669999998;1678539696.72;2022-11;2023-01
12467;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;retail b;Adaro Energy Indonesia;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;166029714.0;2023-05;24900.0;2023-06;24900.0;2023-07;24900.0;2023-08;598845.0;2023-09;33340651.8;24900.0;166029714.0;2022-11;2023-04
12468;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;retail b;Adaro Energy Indonesia;52758474.41;2022-10;54266117.12;2022-11;53849980.02;2022-12;52785761.49;2023-01;177194802.62;2023-02;668663234.65;2023-03;4490954900.71;2023-04;38987039.71;2023-05;26646408.81;2023-06;40268421.1;2023-07;33887196.01;2023-08;33887196.01;2023-09;477012461.055;26646408.81;4490954900.71;2023-04;2023-06
12469;~YEAR ON YEAR~~retail b~~Adaro Energy Indonesia~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;retail b;Adaro Energy Indonesia;96.861;2022-10;2.656;2022-11;2.656;2022-12;252.652;2023-01;8.134;2023-02;2598.647;2023-03;44.654;2023-04;136.28599999999997;2023-05;93.956;2023-06;129.48;2023-07;105.576;2023-08;105.576;2023-09;298.0945;2.656;2598.647;2023-03;2022-12
6310;~YEAR ON YEAR~~corporate c~~Adaro Minerals Indonesia~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate c;Adaro Minerals Indonesia;4584800649.7765;2022-10;4204969117.1932;2022-11;3863481515.3535;2022-12;3761893540.314;2023-01;6728969484.5;2023-02;5867780353.1888;2023-03;6755073346.546;2023-04;7106513505.618;2023-05;12106857141.9755;2023-06;7823853190.349999;2023-07;7268339852.941999;2023-08;8994046495.344;2023-09;6588881516.091791;3761893540.314;12106857141.9755;202306;202301
6311;~YEAR ON YEAR~~corporate c~~Adaro Minerals Indonesia~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate c;Adaro Minerals Indonesia;3928592249.37186;2022-10;3828577959.75143;2022-11;3794682211.04129;2022-12;3576544717.30716;2023-01;3787208305.7933497;2023-02;6184135261.621009;2023-03;6128695663.94848;2023-04;6691715985.790449;2023-05;7592730699.46713;2023-06;7340657585.267889;2023-07;7175700279.53903;2023-08;7603026042.483029;2023-09;5636022246.781842;3576544717.30716;7603026042.483029;202309;202301
6314;~YEAR ON YEAR~~corporate c~~Adaro Minerals Indonesia~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate c;Adaro Minerals Indonesia;7280437496.03;2022-10;4173476125.87;2022-11;5106493247.49;2022-12;4591530519.23;2023-01;6532745398.04;2023-02;5241126502.52;2023-03;7895154772.78;2023-04;5788841521.309999;2023-05;5857738776.34;2023-06;4891065501.66;2023-07;8990546203.74;2023-08;7475074284.679999;2023-09;6152019195.8075;4173476125.87;8990546203.74;2023-08;2022-11
6315;~YEAR ON YEAR~~corporate c~~Adaro Minerals Indonesia~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate c;Adaro Minerals Indonesia;0.0;2022-10;5468906105.0;2022-11;4841823753.02;2022-12;111668200.0;2023-01;107070000.0;2023-02;640274035.0;2023-03;5134803627.02;2023-04;3272401656.34;2023-05;1197077477.4299998;2023-06;129836070.0;2023-07;1221342238.59;2023-08;1465891879.85;2023-09;2144645003.8409088;107070000.0;5468906105.0;2022-10;2023-01
